"Plot Title: 2373799"
"#","Date Time, GMT-07:00","Temp, C","RH, %","Batt, V","Coupler Detached","Bad Battery","Good Battery","Coupler Attached","Stopped","End Of File"
1693,06/11/12 10:16:56 PM,16.677,60.785,3.41,,,,,,
1694,06/11/12 10:46:56 PM,15.867,63.714,3.41,,,,,,
1695,06/11/12 11:16:56 PM,15.270,66.197,3.41,,,,,,
1696,06/11/12 11:46:56 PM,14.864,67.783,3.41,,,,,,
1697,06/12/12 12:16:56 AM,14.505,69.250,3.40,,,,,,
1698,06/12/12 12:46:56 AM,14.098,71.352,3.40,,,,,,
1699,06/12/12 01:16:56 AM,13.546,73.712,3.40,,,,,,
1700,06/12/12 01:46:56 AM,13.040,75.240,3.40,,,,,,
1701,06/12/12 02:16:56 AM,12.896,75.770,3.40,,,,,,
1702,06/12/12 02:46:56 AM,12.292,78.251,3.38,,,,,,
1703,06/12/12 03:16:56 AM,12.025,79.047,3.38,,,,,,
1704,06/12/12 03:46:56 AM,11.662,79.434,3.38,,,,,,
1705,06/12/12 04:16:56 AM,11.321,81.374,3.38,,,,,,
1706,06/12/12 04:46:56 AM,11.346,81.108,3.38,,,,,,
1707,06/12/12 05:16:56 AM,11.273,81.796,3.38,,,,,,
1708,06/12/12 05:46:56 AM,11.029,82.713,3.38,,,,,,
1709,06/12/12 06:16:56 AM,10.858,84.122,3.38,,,,,,
1710,06/12/12 06:46:56 AM,10.712,84.621,3.38,,,,,,
1711,06/12/12 07:16:56 AM,11.127,84.691,3.38,,,,,,
1712,06/12/12 07:46:56 AM,12.413,83.378,3.38,,,,,,
1713,06/12/12 08:16:56 AM,14.170,77.680,3.40,,,,,,
1714,06/12/12 08:46:56 AM,15.796,73.849,3.40,,,,,,
1715,06/12/12 09:16:56 AM,17.368,69.958,3.41,,,,,,
1716,06/12/12 09:46:56 AM,18.818,66.946,3.41,,,,,,
1717,06/12/12 10:16:56 AM,20.126,64.860,3.43,,,,,,
1718,06/12/12 10:46:56 AM,21.223,59.547,3.43,,,,,,
1719,06/12/12 11:16:56 AM,22.537,56.830,3.43,,,,,,
1720,06/12/12 11:46:56 AM,26.256,47.521,3.47,,,,,,
1721,06/12/12 12:16:56 PM,23.905,51.301,3.45,,,,,,
1722,06/12/12 12:46:56 PM,25.162,46.548,3.45,,,,,,
1723,06/12/12 01:16:56 PM,25.477,44.095,3.45,,,,,,
1724,06/12/12 01:46:56 PM,25.258,45.398,3.45,,,,,,
1725,06/12/12 02:16:56 PM,24.436,53.330,3.45,,,,,,
1726,06/12/12 02:46:56 PM,25.234,52.020,3.45,,,,,,
1727,06/12/12 03:16:56 PM,24.726,51.856,3.45,,,,,,
1728,06/12/12 03:46:56 PM,23.497,54.702,3.45,,,,,,
1729,06/12/12 04:16:56 PM,22.776,55.905,3.45,,,,,,
1730,06/12/12 04:46:56 PM,22.393,55.786,3.45,,,,,,
1731,06/12/12 05:16:56 PM,21.533,56.772,3.45,,,,,,
1732,06/12/12 05:46:56 PM,20.341,58.981,3.43,,,,,,
1733,06/12/12 06:16:56 PM,19.555,62.187,3.43,,,,,,
1734,06/12/12 06:46:56 PM,19.032,64.702,3.43,,,,,,
1735,06/12/12 07:16:56 PM,18.461,66.823,3.43,,,,,,
1736,06/12/12 07:46:56 PM,18.033,69.792,3.41,,,,,,
1737,06/12/12 08:16:56 PM,17.701,66.452,3.41,,,,,,
1738,06/12/12 08:46:56 PM,17.249,70.544,3.41,,,,,,
1739,06/12/12 09:16:56 PM,16.249,73.455,3.41,,,,,,
1740,06/12/12 09:46:56 PM,15.366,78.071,3.41,,,,,,
1741,06/12/12 10:16:56 PM,14.792,79.865,3.40,,,,,,
1742,06/12/12 10:46:56 PM,14.026,83.041,3.40,,,,,,
1743,06/12/12 11:16:56 PM,13.449,84.452,3.40,,,,,,
1744,06/12/12 11:46:56 PM,12.968,86.912,3.40,,,,,,
1745,06/13/12 12:16:56 AM,12.509,88.655,3.38,,,,,,
1746,06/13/12 12:46:56 AM,12.195,89.052,3.38,,,,,,
1747,06/13/12 01:16:56 AM,12.001,89.738,3.38,,,,,,
1748,06/13/12 01:46:56 AM,11.710,89.719,3.38,,,,,,
1749,06/13/12 02:16:56 AM,11.297,90.294,3.38,,,,,,
1750,06/13/12 02:46:56 AM,11.029,91.083,3.38,,,,,,
1751,06/13/12 03:16:56 AM,10.761,91.352,3.38,,,,,,
1752,06/13/12 03:46:56 AM,10.614,91.521,3.38,,,,,,
1753,06/13/12 04:16:56 AM,10.663,90.784,3.38,,,,,,
1754,06/13/12 04:46:56 AM,10.492,90.611,3.36,,,,,,
1755,06/13/12 05:16:56 AM,10.443,89.456,3.36,,,,,,
1756,06/13/12 05:46:56 AM,10.001,91.417,3.36,,,,,,
1757,06/13/12 06:16:56 AM,9.854,90.838,3.36,,,,,,
1758,06/13/12 06:46:56 AM,9.903,91.340,3.36,,,,,,
1759,06/13/12 07:16:56 AM,10.320,90.620,3.36,,,,,,
1760,06/13/12 07:46:56 AM,11.662,85.590,3.38,,,,,,
1761,06/13/12 08:16:56 AM,13.112,78.426,3.38,,,,,,
1762,06/13/12 08:46:56 AM,14.745,69.957,3.40,,,,,,
1763,06/13/12 09:16:56 AM,16.796,60.204,3.40,,,,,,
1764,06/13/12 09:46:56 AM,18.461,52.214,3.41,,,,,,
1765,06/13/12 10:16:56 AM,19.793,46.143,3.41,,,,,,
1766,06/13/12 10:46:56 AM,21.318,37.476,3.43,,,,,,
1767,06/13/12 11:16:56 AM,23.593,33.665,3.43,,,,,,
1768,06/13/12 11:46:56 AM,27.776,28.349,3.47,,,,,,
1769,06/13/12 12:16:56 PM,26.256,31.115,3.47,,,,,,
1770,06/13/12 12:46:56 PM,27.604,35.845,3.47,,,,,,
1771,06/13/12 01:16:56 PM,27.284,33.970,3.47,,,,,,
1772,06/13/12 01:46:56 PM,27.505,34.730,3.47,,,,,,
1773,06/13/12 02:16:56 PM,27.358,34.481,3.47,,,,,,
1774,06/13/12 02:46:56 PM,28.221,32.265,3.47,,,,,,
1775,06/13/12 03:16:56 PM,27.407,29.105,3.47,,,,,,
1776,06/13/12 03:46:56 PM,26.646,27.851,3.47,,,,,,
1777,06/13/12 04:16:56 PM,25.890,28.269,3.47,,,,,,
1778,06/13/12 04:46:56 PM,25.695,28.084,3.45,,,,,,
1779,06/13/12 05:16:56 PM,24.847,28.459,3.45,,,,,,
1780,06/13/12 05:46:56 PM,24.315,29.533,3.45,,,,,,
1781,06/13/12 06:16:56 PM,23.809,27.496,3.45,,,,,,
1782,06/13/12 06:46:56 PM,23.472,30.710,3.45,,,,,,
1783,06/13/12 07:16:56 PM,22.298,33.014,3.45,,,,,,
1784,06/13/12 07:46:56 PM,21.175,37.331,3.43,,,,,,
1785,06/13/12 08:16:56 PM,19.841,43.309,3.43,,,,,,
1786,06/13/12 08:46:56 PM,18.461,51.282,3.43,,,,,,
1787,06/13/12 09:16:56 PM,17.082,54.913,3.41,,,,,,
1788,06/13/12 09:46:56 PM,16.177,59.445,3.41,,,,,,
1789,06/13/12 10:16:56 PM,15.390,62.420,3.41,,,,,,
1790,06/13/12 10:46:56 PM,14.792,66.578,3.40,,,,,,
1791,06/13/12 11:16:56 PM,14.457,67.506,3.40,,,,,,
1792,06/13/12 11:46:56 PM,13.834,70.072,3.40,,,,,,
1793,06/14/12 12:16:56 AM,13.353,71.948,3.40,,,,,,
1794,06/14/12 12:46:56 AM,12.823,74.608,3.40,,,,,,
1795,06/14/12 01:16:56 AM,12.389,77.027,3.38,,,,,,
1796,06/14/12 01:46:56 AM,11.856,78.598,3.38,,,,,,
1797,06/14/12 02:16:56 AM,11.492,80.488,3.38,,,,,,
1798,06/14/12 02:46:56 AM,10.907,82.685,3.38,,,,,,
1799,06/14/12 03:16:56 AM,10.565,83.519,3.36,,,,,,
1800,06/14/12 03:46:56 AM,10.100,85.010,3.36,,,,,,
1801,06/14/12 04:16:56 AM,9.780,86.177,3.36,,,,,,
1802,06/14/12 04:46:56 AM,9.287,87.660,3.36,,,,,,
1803,06/14/12 05:16:56 AM,9.213,87.432,3.36,,,,,,
1804,06/14/12 05:46:56 AM,8.841,88.644,3.36,,,,,,
1805,06/14/12 06:16:56 AM,8.742,88.983,3.34,,,,,,
1806,06/14/12 06:46:56 AM,8.693,89.488,3.34,,,,,,
1807,06/14/12 07:16:56 AM,9.213,87.876,3.36,,,,,,
1808,06/14/12 07:46:56 AM,10.149,84.782,3.36,,,,,,
1809,06/14/12 08:16:56 AM,11.880,75.003,3.38,,,,,,
1810,06/14/12 08:46:56 AM,13.497,67.707,3.38,,,,,,
1811,06/14/12 09:16:56 AM,14.984,63.888,3.40,,,,,,
1812,06/14/12 09:46:56 AM,16.892,58.110,3.40,,,,,,
1813,06/14/12 10:16:56 AM,18.818,50.926,3.41,,,,,,
1814,06/14/12 10:46:56 AM,20.198,42.419,3.41,,,,,,
1815,06/14/12 11:16:56 AM,21.557,36.286,3.43,,,,,,
1816,06/14/12 11:46:56 AM,24.823,26.961,3.45,,,,,,
1817,06/14/12 12:16:56 PM,23.424,26.991,3.45,,,,,,
1818,06/14/12 12:46:56 PM,24.774,25.661,3.45,,,,,,
1819,06/14/12 01:16:56 PM,24.315,23.229,3.45,,,,,,
1820,06/14/12 01:46:56 PM,24.436,21.859,3.45,,,,,,
1821,06/14/12 02:16:56 PM,23.689,23.736,3.45,,,,,,
1822,06/14/12 02:46:56 PM,24.026,23.141,3.45,,,,,,
1823,06/14/12 03:16:56 PM,23.905,23.201,3.45,,,,,,
1824,06/14/12 03:46:56 PM,22.920,24.094,3.45,,,,,,
1825,06/14/12 04:16:56 PM,22.202,26.695,3.45,,,,,,
1826,06/14/12 04:46:56 PM,22.369,27.486,3.45,,,,,,
1827,06/14/12 05:16:56 PM,21.843,28.019,3.43,,,,,,
1828,06/14/12 05:46:56 PM,20.770,27.093,3.43,,,,,,
1829,06/14/12 06:16:56 PM,20.126,24.714,3.43,,,,,,
1830,06/14/12 06:46:56 PM,19.555,24.944,3.43,,,,,,
1831,06/14/12 07:16:56 PM,19.222,23.499,3.43,,,,,,
1832,06/14/12 07:46:56 PM,18.699,25.017,3.43,,,,,,
1833,06/14/12 08:16:56 PM,17.796,29.233,3.41,,,,,,
1834,06/14/12 08:46:56 PM,16.796,33.500,3.41,,,,,,
1835,06/14/12 09:16:56 PM,15.843,38.886,3.41,,,,,,
1836,06/14/12 09:46:56 PM,15.223,39.652,3.40,,,,,,
1837,06/14/12 10:16:56 PM,14.673,43.624,3.40,,,,,,
1838,06/14/12 10:46:56 PM,13.906,46.041,3.40,,,,,,
1839,06/14/12 11:16:56 PM,13.666,48.776,3.40,,,,,,
1840,06/14/12 11:46:56 PM,13.185,51.326,3.40,,,,,,
1841,06/15/12 12:16:56 AM,12.630,55.978,3.38,,,,,,
1842,06/15/12 12:46:56 AM,12.098,59.419,3.38,,,,,,
1843,06/15/12 01:16:56 AM,11.637,61.615,3.38,,,,,,
1844,06/15/12 01:46:56 AM,11.200,64.836,3.38,,,,,,
1845,06/15/12 02:16:56 AM,10.687,66.102,3.36,,,,,,
1846,06/15/12 02:46:56 AM,10.271,69.142,3.36,,,,,,
1847,06/15/12 03:16:56 AM,10.026,71.074,3.36,,,,,,
1848,06/15/12 03:46:56 AM,9.460,74.065,3.36,,,,,,
1849,06/15/12 04:16:56 AM,9.163,75.608,3.36,,,,,,
1850,06/15/12 04:46:56 AM,8.866,76.809,3.34,,,,,,
1851,06/15/12 05:16:56 AM,8.444,79.005,3.34,,,,,,
1852,06/15/12 05:46:56 AM,8.419,79.325,3.34,,,,,,
1853,06/15/12 06:16:56 AM,8.270,80.532,3.34,,,,,,
1854,06/15/12 06:46:56 AM,8.319,81.589,3.34,,,,,,
1855,06/15/12 07:16:56 AM,9.163,80.083,3.34,,,,,,
1856,06/15/12 07:46:56 AM,10.443,76.536,3.36,,,,,,
1857,06/15/12 08:16:56 AM,11.880,71.859,3.36,,,,,,
1858,06/15/12 08:46:56 AM,14.314,60.728,3.38,,,,,,
1859,06/15/12 09:16:56 AM,17.153,49.143,3.40,,,,,,
1860,06/15/12 09:46:56 AM,19.389,40.524,3.41,,,,,,
1861,06/15/12 10:16:56 AM,20.507,39.739,3.41,,,,,,
1862,06/15/12 10:46:56 AM,21.390,38.726,3.43,,,,,,
1863,06/15/12 11:16:56 AM,23.040,34.279,3.43,,,,,,
1864,06/15/12 11:46:56 AM,25.210,35.748,3.45,,,,,,
1865,06/15/12 12:16:56 PM,23.809,37.927,3.45,,,,,,
1866,06/15/12 12:46:56 PM,25.186,37.604,3.45,,,,,,
1867,06/15/12 01:16:56 PM,25.914,35.049,3.45,,,,,,
1868,06/15/12 01:46:56 PM,25.623,36.753,3.45,,,,,,
1869,06/15/12 02:16:56 PM,25.671,37.123,3.45,,,,,,
1870,06/15/12 02:46:56 PM,27.087,36.530,3.45,,,,,,
1871,06/15/12 03:16:56 PM,27.063,35.994,3.47,,,,,,
1872,06/15/12 03:46:56 PM,26.256,37.778,3.45,,,,,,
1873,06/15/12 04:16:56 PM,26.622,37.350,3.45,,,,,,
1874,06/15/12 04:46:56 PM,27.063,38.059,3.47,,,,,,
1875,06/15/12 05:16:56 PM,26.207,39.031,3.45,,,,,,
1876,06/15/12 05:46:56 PM,25.428,40.169,3.45,,,,,,
1877,06/15/12 06:16:56 PM,24.968,41.397,3.45,,,,,,
1878,06/15/12 06:46:56 PM,24.219,42.780,3.45,,,,,,
1879,06/15/12 07:16:56 PM,23.569,43.516,3.45,,,,,,
1880,06/15/12 07:46:56 PM,22.776,46.159,3.45,,,,,,
1881,06/15/12 08:16:56 PM,22.058,47.124,3.43,,,,,,
1882,06/15/12 08:46:56 PM,21.199,50.936,3.43,,,,,,
1883,06/15/12 09:16:56 PM,20.031,55.500,3.43,,,,,,
1884,06/15/12 09:46:56 PM,19.175,60.617,3.43,,,,,,
1885,06/15/12 10:16:56 PM,18.580,61.816,3.41,,,,,,
1886,06/15/12 10:46:56 PM,18.414,61.548,3.41,,,,,,
1887,06/15/12 11:16:56 PM,17.701,65.686,3.41,,,,,,
1888,06/15/12 11:46:56 PM,17.463,65.998,3.41,,,,,,
1889,06/16/12 12:16:56 AM,17.130,64.966,3.41,,,,,,
1890,06/16/12 12:46:56 AM,17.558,61.528,3.41,,,,,,
1891,06/16/12 01:16:56 AM,16.915,65.578,3.41,,,,,,
1892,06/16/12 01:46:56 AM,15.127,73.119,3.40,,,,,,
1893,06/16/12 02:16:56 AM,14.840,74.932,3.40,,,,,,
1894,06/16/12 02:46:56 AM,14.577,75.498,3.40,,,,,,
1895,06/16/12 03:16:56 AM,14.290,76.393,3.40,,,,,,
1896,06/16/12 03:46:56 AM,14.146,76.922,3.40,,,,,,
1897,06/16/12 04:16:56 AM,13.930,78.102,3.40,,,,,,
1898,06/16/12 04:46:56 AM,13.690,78.964,3.38,,,,,,
1899,06/16/12 05:16:56 AM,13.112,81.256,3.38,,,,,,
1900,06/16/12 05:46:56 AM,13.497,79.254,3.38,,,,,,
1901,06/16/12 06:16:56 AM,13.473,78.282,3.38,,,,,,
1902,06/16/12 06:46:56 AM,12.799,81.322,3.38,,,,,,
1903,06/16/12 07:16:56 AM,12.630,83.158,3.38,,,,,,
1904,06/16/12 07:46:56 AM,13.594,80.732,3.38,,,,,,
1905,06/16/12 08:16:56 AM,14.984,77.767,3.40,,,,,,
1906,06/16/12 08:46:56 AM,17.106,70.054,3.40,,,,,,
1907,06/16/12 09:16:56 AM,19.555,60.921,3.41,,,,,,
1908,06/16/12 09:46:56 AM,21.199,56.968,3.43,,,,,,
1909,06/16/12 10:16:56 AM,23.160,53.214,3.43,,,,,,
1910,06/16/12 10:46:56 AM,25.040,48.203,3.45,,,,,,
1911,06/16/12 11:16:56 AM,27.481,42.364,3.45,,,,,,
1912,06/16/12 11:46:56 AM,33.443,31.210,3.47,,,,,,
1913,06/16/12 12:16:56 PM,33.105,28.246,3.47,,,,,,
1914,06/16/12 12:46:56 PM,34.651,23.851,3.49,,,,,,
1915,06/16/12 01:16:56 PM,35.555,22.356,3.49,,,,,,
1916,06/16/12 01:46:56 PM,34.783,25.827,3.49,,,,,,
1917,06/16/12 02:16:56 PM,34.810,26.669,3.49,,,,,,
1918,06/16/12 02:46:56 PM,35.770,22.582,3.49,,,,,,
1919,06/16/12 03:16:56 PM,35.529,23.592,3.49,,,,,,
1920,06/16/12 03:46:56 PM,34.783,23.719,3.49,,,,,,
1921,06/16/12 04:16:56 PM,33.365,24.816,3.49,,,,,,
1922,06/16/12 04:46:56 PM,33.287,26.313,3.49,,,,,,
1923,06/16/12 05:16:56 PM,32.073,30.477,3.47,,,,,,
1924,06/16/12 05:46:56 PM,30.495,34.129,3.47,,,,,,
1925,06/16/12 06:16:56 PM,29.015,35.578,3.47,,,,,,
1926,06/16/12 06:46:56 PM,28.717,36.489,3.47,,,,,,
1927,06/16/12 07:16:56 PM,28.295,36.816,3.47,,,,,,
1928,06/16/12 07:46:56 PM,27.210,43.153,3.47,,,,,,
1929,06/16/12 08:16:56 PM,25.841,45.727,3.45,,,,,,
1930,06/16/12 08:46:56 PM,25.355,44.308,3.45,,,,,,
1931,06/16/12 09:16:56 PM,24.050,50.117,3.45,,,,,,
1932,06/16/12 09:46:56 PM,23.521,51.060,3.45,,,,,,
1933,06/16/12 10:16:56 PM,22.753,54.033,3.43,,,,,,
1934,06/16/12 10:46:56 PM,21.748,60.575,3.43,,,,,,
1935,06/16/12 11:16:56 PM,20.436,64.734,3.43,,,,,,
1936,06/16/12 11:46:56 PM,19.484,68.508,3.41,,,,,,
1937,06/17/12 12:16:56 AM,19.127,69.382,3.41,,,,,,
1938,06/17/12 12:46:56 AM,18.842,68.978,3.41,,,,,,
1939,06/17/12 01:16:56 AM,18.699,67.131,3.41,,,,,,
1940,06/17/12 01:46:56 AM,17.986,71.726,3.41,,,,,,
1941,06/17/12 02:16:56 AM,17.558,73.942,3.41,,,,,,
1942,06/17/12 02:46:56 AM,16.868,76.305,3.40,,,,,,
1943,06/17/12 03:16:56 AM,16.296,78.044,3.40,,,,,,
1944,06/17/12 03:46:56 AM,16.082,77.998,3.40,,,,,,
1945,06/17/12 04:16:56 AM,15.581,80.672,3.40,,,,,,
1946,06/17/12 04:46:56 AM,15.461,80.895,3.40,,,,,,
1947,06/17/12 05:16:56 AM,15.414,80.884,3.40,,,,,,
1948,06/17/12 05:46:56 AM,15.031,82.257,3.38,,,,,,
1949,06/17/12 06:16:56 AM,14.840,83.361,3.38,,,,,,
1950,06/17/12 06:46:56 AM,15.223,81.943,3.38,,,,,,
1951,06/17/12 07:16:56 AM,15.366,82.523,3.38,,,,,,
1952,06/17/12 07:46:56 AM,16.415,79.103,3.40,,,,,,
1953,06/17/12 08:16:56 AM,17.701,74.371,3.40,,,,,,
1954,06/17/12 08:46:56 AM,19.484,67.242,3.41,,,,,,
1955,06/17/12 09:16:56 AM,21.151,62.722,3.41,,,,,,
1956,06/17/12 09:46:56 AM,23.184,58.256,3.43,,,,,,
1957,06/17/12 10:16:56 AM,25.016,53.569,3.43,,,,,,
1958,06/17/12 10:46:56 AM,26.769,51.370,3.45,,,,,,
1959,06/17/12 11:16:56 AM,28.742,45.163,3.45,,,,,,
1960,06/17/12 11:46:56 AM,31.765,39.844,3.47,,,,,,
1961,06/17/12 12:16:56 PM,30.268,39.087,3.47,,,,,,
1962,06/17/12 12:46:56 PM,31.281,36.199,3.47,,,,,,
1963,06/17/12 01:16:56 PM,31.128,35.305,3.47,,,,,,
1964,06/17/12 01:46:56 PM,31.281,32.123,3.47,,,,,,
1965,06/17/12 02:16:56 PM,30.621,30.289,3.47,,,,,,
1966,06/17/12 02:46:56 PM,31.535,26.429,3.47,,,,,,
1967,06/17/12 03:16:56 PM,31.996,25.698,3.47,,,,,,
1968,06/17/12 03:46:56 PM,30.041,26.665,3.47,,,,,,
1969,06/17/12 04:16:56 PM,29.290,26.403,3.47,,,,,,
1970,06/17/12 04:46:56 PM,28.965,26.723,3.47,,,,,,
1971,06/17/12 05:16:56 PM,28.122,30.458,3.47,,,,,,
1972,06/17/12 05:46:56 PM,27.554,34.533,3.45,,,,,,
1973,06/17/12 06:16:56 PM,27.014,37.323,3.45,,,,,,
1974,06/17/12 06:46:56 PM,26.134,37.932,3.45,,,,,,
1975,06/17/12 07:16:56 PM,24.871,39.748,3.45,,,,,,
1976,06/17/12 07:46:56 PM,23.809,42.409,3.43,,,,,,
1977,06/17/12 08:16:56 PM,22.250,47.595,3.43,,,,,,
1978,06/17/12 08:46:56 PM,20.698,55.722,3.43,,,,,,
1979,06/17/12 09:16:56 PM,19.508,56.468,3.41,,,,,,
1980,06/17/12 09:46:56 PM,18.485,59.510,3.41,,,,,,
1981,06/17/12 10:16:56 PM,17.415,62.998,3.41,,,,,,
1982,06/17/12 10:46:56 PM,16.344,65.713,3.40,,,,,,
1983,06/17/12 11:16:56 PM,15.581,67.798,3.40,,,,,,
1984,06/17/12 11:46:56 PM,14.984,69.858,3.38,,,,,,
1985,06/18/12 12:16:56 AM,14.146,72.557,3.38,,,,,,
1986,06/18/12 12:46:56 AM,13.137,75.400,3.38,,,,,,
1987,06/18/12 01:16:56 AM,12.775,76.497,3.36,,,,,,
1988,06/18/12 01:46:56 AM,12.147,78.165,3.36,,,,,,
1989,06/18/12 02:16:56 AM,11.807,79.301,3.36,,,,,,
1990,06/18/12 02:46:56 AM,11.273,81.634,3.36,,,,,,
1991,06/18/12 03:16:56 AM,10.638,83.429,3.34,,,,,,
1992,06/18/12 03:46:56 AM,10.173,84.815,3.34,,,,,,
1993,06/18/12 04:16:56 AM,9.608,86.768,3.34,,,,,,
1994,06/18/12 04:46:56 AM,9.188,88.314,3.32,,,,,,
1995,06/18/12 05:16:56 AM,8.742,88.723,3.32,,,,,,
1996,06/18/12 05:46:56 AM,8.419,90.655,3.32,,,,,,
1997,06/18/12 06:16:56 AM,8.095,90.931,3.32,,,,,,
1998,06/18/12 06:46:56 AM,7.995,90.394,3.32,,,,,,
1999,06/18/12 07:16:56 AM,8.120,91.423,3.32,,,,,,
2000,06/18/12 07:46:56 AM,9.139,88.484,3.32,,,,,,
2001,06/18/12 08:16:56 AM,9.977,85.881,3.32,,,,,,
2002,06/18/12 08:46:56 AM,11.759,79.236,3.34,,,,,,
2003,06/18/12 09:16:56 AM,13.642,70.236,3.36,,,,,,
2004,06/18/12 09:46:56 AM,16.010,62.821,3.38,,,,,,
2005,06/18/12 10:16:56 AM,18.129,54.052,3.40,,,,,,
2006,06/18/12 10:46:56 AM,19.841,51.065,3.40,,,,,,
2007,06/18/12 11:16:56 AM,21.604,45.856,3.41,,,,,,
2008,06/18/12 11:46:56 AM,27.063,37.594,3.45,,,,,,
2009,06/18/12 12:16:56 PM,24.944,36.088,3.43,,,,,,
2010,06/18/12 12:46:56 PM,25.598,34.785,3.43,,,,,,
2011,06/18/12 01:16:56 PM,25.987,31.328,3.45,,,,,,
2012,06/18/12 01:46:56 PM,25.841,32.730,3.45,,,,,,
2013,06/18/12 02:16:56 PM,24.726,32.765,3.43,,,,,,
2014,06/18/12 02:46:56 PM,25.574,32.303,3.45,,,,,,
2015,06/18/12 03:16:56 PM,27.136,32.373,3.45,,,,,,
2016,06/18/12 03:46:56 PM,25.404,34.366,3.45,,,,,,
2017,06/18/12 04:16:56 PM,23.641,37.052,3.43,,,,,,
2018,06/18/12 04:46:56 PM,23.448,37.561,3.43,,,,,,
2019,06/18/12 05:16:56 PM,22.753,38.082,3.43,,,,,,
2020,06/18/12 05:46:56 PM,21.819,41.050,3.43,,,,,,
2021,06/18/12 06:16:56 PM,21.294,43.124,3.41,,,,,,
2022,06/18/12 06:46:56 PM,20.579,44.581,3.41,,,,,,
2023,06/18/12 07:16:56 PM,20.007,46.328,3.41,,,,,,
2024,06/18/12 07:46:56 PM,19.222,48.788,3.41,,,,,,
2025,06/18/12 08:16:56 PM,17.819,52.898,3.40,,,,,,
2026,06/18/12 08:46:56 PM,17.225,54.014,3.40,,,,,,
2027,06/18/12 09:16:56 PM,16.701,54.276,3.40,,,,,,
2028,06/18/12 09:46:56 PM,16.654,51.839,3.40,,,,,,
2029,06/18/12 10:16:56 PM,16.630,51.186,3.40,,,,,,
2030,06/18/12 10:46:56 PM,16.225,52.180,3.40,,,,,,
2031,06/18/12 11:16:56 PM,15.796,53.532,3.38,,,,,,
2032,06/18/12 11:46:56 PM,15.366,55.908,3.38,,,,,,
2033,06/19/12 12:16:56 AM,14.816,57.667,3.38,,,,,,
2034,06/19/12 12:46:56 AM,14.194,60.768,3.38,,,,,,
2035,06/19/12 01:16:56 AM,13.618,64.561,3.38,,,,,,
2036,06/19/12 01:46:56 AM,13.161,65.792,3.36,,,,,,
2037,06/19/12 02:16:56 AM,12.606,67.717,3.36,,,,,,
2038,06/19/12 02:46:56 AM,12.268,70.288,3.36,,,,,,
2039,06/19/12 03:16:56 AM,12.050,68.849,3.36,,,,,,
2040,06/19/12 03:46:56 AM,11.467,72.708,3.36,,,,,,
2041,06/19/12 04:16:56 AM,10.785,74.752,3.34,,,,,,
2042,06/19/12 04:46:56 AM,10.247,76.826,3.34,,,,,,
2043,06/19/12 05:16:56 AM,9.854,78.332,3.34,,,,,,
2044,06/19/12 05:46:56 AM,9.460,79.607,3.34,,,,,,
2045,06/19/12 06:16:56 AM,9.040,80.649,3.32,,,,,,
2046,06/19/12 06:46:56 AM,9.064,81.247,3.32,,,,,,
2047,06/19/12 07:16:56 AM,9.213,81.119,3.32,,,,,,
2048,06/19/12 07:46:56 AM,10.222,77.233,3.34,,,,,,
2049,06/19/12 08:16:56 AM,11.492,73.583,3.34,,,,,,
2050,06/19/12 08:46:56 AM,13.570,60.784,3.36,,,,,,
2051,06/19/12 09:16:56 AM,15.461,56.528,3.38,,,,,,
2052,06/19/12 09:46:56 AM,17.558,46.750,3.38,,,,,,
2053,06/19/12 10:16:56 AM,19.603,38.149,3.40,,,,,,
2054,06/19/12 10:46:56 AM,21.127,34.959,3.41,,,,,,
2055,06/19/12 11:16:56 AM,22.106,31.564,3.41,,,,,,
2056,06/19/12 11:46:56 AM,25.939,27.591,3.43,,,,,,
2057,06/19/12 12:16:56 PM,25.065,26.979,3.43,,,,,,
2058,06/19/12 12:46:56 PM,25.793,26.488,3.43,,,,,,
2059,06/19/12 01:16:56 PM,26.524,27.090,3.45,,,,,,
2060,06/19/12 01:46:56 PM,26.353,27.282,3.45,,,,,,
2061,06/19/12 02:16:56 PM,25.793,30.704,3.45,,,,,,
2062,06/19/12 02:46:56 PM,26.940,27.942,3.45,,,,,,
2063,06/19/12 03:16:56 PM,27.456,28.665,3.45,,,,,,
2064,06/19/12 03:46:56 PM,26.329,28.304,3.45,,,,,,
2065,06/19/12 04:16:56 PM,25.744,29.243,3.45,,,,,,
2066,06/19/12 04:46:56 PM,25.914,30.172,3.45,,,,,,
2067,06/19/12 05:16:56 PM,25.234,27.401,3.43,,,,,,
2068,06/19/12 05:46:56 PM,24.823,24.500,3.43,,,,,,
2069,06/19/12 06:16:56 PM,24.267,22.779,3.43,,,,,,
2070,06/19/12 06:46:56 PM,23.761,26.166,3.43,,,,,,
2071,06/19/12 07:16:56 PM,22.896,29.249,3.43,,,,,,
2072,06/19/12 07:46:56 PM,21.413,30.000,3.43,,,,,,
2073,06/19/12 08:16:56 PM,19.817,33.978,3.41,,,,,,
2074,06/19/12 08:46:56 PM,18.937,38.340,3.41,,,,,,
2075,06/19/12 09:16:56 PM,17.701,44.745,3.40,,,,,,
2076,06/19/12 09:46:56 PM,17.225,46.110,3.40,,,,,,
2077,06/19/12 10:16:56 PM,16.320,50.059,3.40,,,,,,
2078,06/19/12 10:46:56 PM,15.414,51.482,3.38,,,,,,
